รหัสทางแยก,ชื่อทางแยกและทิศทาง,Edge_ขาเข้า,วินาทีเริ่มต้น,วินาทีสิ้นสุด,ช่วงเวลา,ประเภทรถ,ปริมาณรถ(คัน/ชม.),แหล่งที่มา
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,1.968,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.432,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.117,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.078,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.117,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.157,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.039,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.012,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.012,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.037,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,2.558,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.793,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,3.936,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.866,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.235,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.157,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.235,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.314,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.078,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.023,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.023,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.045,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,2.893,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.089,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,4.451,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.979,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.267,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.178,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.267,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.356,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.089,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.026,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.026,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.018,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,1.157,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.035,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,1.78,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.391,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.107,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.07,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.107,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.142,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.035,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.009,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.009,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.035,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,2.314,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.07,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,3.561,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.782,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.213,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.142,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.213,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.285,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.07,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.02,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.02,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.034,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,2.208,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.068,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,3.397,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.747,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.204,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.136,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.204,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.272,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.068,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.02,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.02,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.013,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.883,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.027,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,1.359,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.299,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.081,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.054,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.081,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.108,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.027,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.007,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.007,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.027,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1.766,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.054,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,2.717,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.597,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.163,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.108,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.163,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.217,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.054,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.015,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.015,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.028,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,1.827,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.056,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,2.811,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.618,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.169,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.112,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.169,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.225,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.056,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.016,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.016,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.011,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.731,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.022,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,1.124,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.247,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.067,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.045,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.067,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.089,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.022,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.022,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1.462,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.045,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,2.249,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.494,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.135,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.089,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.135,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.179,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.045,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.013,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.013,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.014,ประเมินเพื่อจำลอง_SUMO
