รหัสทางแยก,ชื่อทางแยกและทิศทาง,Edge_ขาเข้า,วินาทีเริ่มต้น,วินาทีสิ้นสุด,ช่วงเวลา,ประเภทรถ,ปริมาณรถ(คัน/ชม.),แหล่งที่มา
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.037,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.055,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.073,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.018,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.005,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.005,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.018,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,1.289,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.029,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,2.109,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.469,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.088,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.059,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.088,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.105,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.029,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.012,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.012,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.003,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.176,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.006,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,0.351,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.117,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.018,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.012,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.018,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.018,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.006,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.003,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.002,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.012,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,0.82,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.018,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,1.406,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.351,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.059,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.047,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.07,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.059,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.018,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.006,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.006,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.012,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,0.469,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.018,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,0.761,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.176,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.029,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.023,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.029,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.035,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.009,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.003,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.003,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.003,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.117,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.006,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,0.205,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.088,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.012,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.006,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.009,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.009,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.003,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.001,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.001,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.009,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,0.527,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.015,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,0.82,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.205,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.035,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.018,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.023,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.029,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.012,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.003,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.003,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.02,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,1.23,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.041,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,1.845,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.41,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.123,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.082,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.123,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.164,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.041,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.012,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.012,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.003,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.19,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.006,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,0.285,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.063,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.019,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.013,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.019,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.025,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.006,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.002,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.002,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.013,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,0.82,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.028,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,1.23,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.274,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.082,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.054,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.082,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.11,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.028,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.008,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.008,ข้อมูลจาก_PDF
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.023,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,1.599,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.049,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,2.46,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.541,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.148,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.098,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.148,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.197,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.049,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.015,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.015,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.009,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.64,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.019,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,0.984,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.216,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.059,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.039,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.059,ประเมินเพื่อจำลอง_SUMO
